3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;187723;6257;12513;30001;0;31022;6.090206;145.108055;19;70908;2551.268375;4571.541463;1.000000%=259;5.000000%=436;10.000000%=561;20.000000%=749;30.000000%=905;40.000000%=1056;50.000000%=1236;60.000000%=1466;70.000000%=1859;80.000000%=2703;90.000000%=5210;95.000000%=9240;99.000000%=22675;99.500000%=31064;99.900000%=52166;99.950000%=58982;99.990000%=69730;0%=0;0%=0;0%=0;51;70912;2557.592352;4573.801830;3694;9167;6.470836%;6263.186441;1186.731624;2.306667%;7.073333%;14840;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.01%;0.08%;0.82%;6.45%;12.78%;16.16%;36.05%;14.17%;8.98%;3.16%;1.19%;0.14%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;182638;6087;12174;30001;0;34338;6.340899;153.108811;49;76015;2622.194817;4684.584182;1.000000%=284;5.000000%=456;10.000000%=577;20.000000%=757;30.000000%=913;40.000000%=1073;50.000000%=1253;60.000000%=1499;70.000000%=1925;80.000000%=2768;90.000000%=5406;95.000000%=9633;99.000000%=23461;99.500000%=32636;99.900000%=55312;99.950000%=58982;99.990000%=72876;0%=0;0%=0;0%=0;53;76016;2628.721129;4687.742259;2988;8103;6.293588%;6091.627119;1158.160475;2.266667%;6.986667%;13418;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.01%;0.04%;0.45%;6.06%;13.23%;15.74%;35.72%;14.97%;9.07%;3.28%;1.29%;0.15%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;186804;6225;12450;30005;0;32899;6.018113;133.794496;3;75682;2568.571313;4615.103405;1.000000%=280;5.000000%=452;10.000000%=577;20.000000%=757;30.000000%=905;40.000000%=1056;50.000000%=1236;60.000000%=1466;70.000000%=1859;80.000000%=2703;90.000000%=5275;95.000000%=9502;99.000000%=22937;99.500000%=30277;99.900000%=53739;99.950000%=66846;99.990000%=74973;0%=0;0%=0;0%=0;34;75683;2574.858235;4617.741156;4187;8364;6.436759%;6230.203390;1018.366504;2.216371%;7.375683%;13954;0;59;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.01%;0.00%;0.00%;0.01%;0.05%;0.56%;6.22%;12.82%;16.72%;36.05%;13.99%;8.98%;3.23%;1.27%;0.12%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;176411;5879;11758;30002;0;51362;5.967309;158.394675;49;79210;2715.910428;4794.984092;1.000000%=284;5.000000%=468;10.000000%=602;20.000000%=782;30.000000%=946;40.000000%=1122;50.000000%=1302;60.000000%=1564;70.000000%=2007;80.000000%=2932;90.000000%=5734;95.000000%=9633;99.000000%=24772;99.500000%=34865;99.900000%=54788;99.950000%=59506;99.990000%=69730;0%=0;0%=0;0%=0;54;79211;2722.155742;4797.949314;2970;8062;6.076924%;5881.915254;1117.419399;1.903270%;6.529782%;13003;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.01%;0.05%;0.48%;5.43%;12.06%;15.21%;36.80%;15.33%;9.86%;3.31%;1.34%;0.13%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;178256;5941;11882;30001;0;35382;6.322237;154.132221;42;76916;2687.205587;4729.277666;1.000000%=284;5.000000%=460;10.000000%=593;20.000000%=782;30.000000%=946;40.000000%=1105;50.000000%=1302;60.000000%=1548;70.000000%=1957;80.000000%=2932;90.000000%=5537;95.000000%=9895;99.000000%=24510;99.500000%=31850;99.900000%=53739;99.950000%=63176;99.990000%=74973;0%=0;0%=0;0%=0;52;76918;2693.756653;4731.588619;3279;8649;6.138335%;5941.355932;1085.243605;1.926667%;6.953333%;13192;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.01%;0.04%;0.47%;5.81%;11.55%;15.46%;37.32%;14.96%;9.47%;3.52%;1.25%;0.15%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;180308;6009;12018;30002;0;34038;5.938936;146.960565;49;74830;2659.613901;4717.999033;1.000000%=261;5.000000%=448;10.000000%=577;20.000000%=757;30.000000%=921;40.000000%=1089;50.000000%=1286;60.000000%=1548;70.000000%=1990;80.000000%=2899;90.000000%=5472;95.000000%=9764;99.000000%=24772;99.500000%=32899;99.900000%=54788;99.950000%=61079;99.990000%=68681;0%=0;0%=0;0%=0;51;74832;2665.810104;4720.762308;3753;7930;6.215979%;6016.508475;1039.600775;2.079931%;6.419786%;13085;0;59;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.01%;0.04%;0.80%;6.09%;12.54%;15.44%;35.22%;15.75%;9.34%;3.35%;1.29%;0.14%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;179387;5978;11956;30003;0;16512;5.728438;109.402745;2;75910;2675.322664;4651.258582;1.000000%=272;5.000000%=456;10.000000%=593;20.000000%=790;30.000000%=954;40.000000%=1122;50.000000%=1318;60.000000%=1581;70.000000%=2023;80.000000%=2899;90.000000%=5537;95.000000%=9633;99.000000%=22937;99.500000%=31326;99.900000%=54263;99.950000%=65798;99.990000%=76021;0%=0;0%=0;0%=0;38;75912;2681.247476;4653.158444;3913;8015;6.176877%;5978.661017;962.470808;1.803213%;6.642890%;13565;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.01%;0.00%;0.00%;0.01%;0.08%;0.64%;5.60%;11.48%;15.05%;36.74%;16.13%;9.52%;3.37%;1.25%;0.15%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;178737;5957;11913;30004;0;29459;5.933007;141.627229;11;90167;2680.059903;4699.796444;1.000000%=268;5.000000%=444;10.000000%=577;20.000000%=782;30.000000%=946;40.000000%=1105;50.000000%=1318;60.000000%=1581;70.000000%=1974;80.000000%=2899;90.000000%=5472;95.000000%=9764;99.000000%=23461;99.500000%=31064;99.900000%=51642;99.950000%=62128;99.990000%=70778;0%=0;0%=0;0%=0;14;90168;2686.363348;4702.389959;3453;8467;6.158665%;5961.033898;1020.855101;2.289771%;6.646002%;13022;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.01%;0.07%;0.64%;6.21%;11.31%;15.59%;36.59%;15.16%;9.57%;3.49%;1.26%;0.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;187156;6236;12471;30010;0;44872;6.377069;156.739852;3;76948;2563.337898;4570.595283;1.000000%=280;5.000000%=444;10.000000%=561;20.000000%=741;30.000000%=888;40.000000%=1056;50.000000%=1236;60.000000%=1482;70.000000%=1875;80.000000%=2736;90.000000%=5275;95.000000%=9240;99.000000%=22937;99.500000%=31588;99.900000%=52166;99.950000%=56360;99.990000%=70778;0%=0;0%=0;0%=0;52;76949;2570.017396;4574.188242;3954;8154;6.455023%;6247.881356;1028.339255;2.159352%;7.261155%;14239;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.01%;0.00%;0.00%;0.01%;0.07%;0.48%;6.58%;13.19%;16.39%;35.34%;14.29%;9.09%;3.23%;1.23%;0.12%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;179595;5986;11971;30001;0;51398;6.173206;170.936013;49;79955;2666.612929;4773.252850;1.000000%=264;5.000000%=444;10.000000%=577;20.000000%=765;30.000000%=929;40.000000%=1089;50.000000%=1286;60.000000%=1531;70.000000%=1957;80.000000%=2834;90.000000%=5406;95.000000%=9895;99.000000%=23199;99.500000%=33816;99.900000%=53739;99.950000%=63700;99.990000%=67633;0%=0;0%=0;0%=0;54;79956;2673.035102;4776.631423;3319;8575;6.179521%;5981.220339;1247.889861;2.253333%;6.946667%;13292;0;58;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.01%;0.08%;0.71%;5.98%;12.48%;15.24%;36.18%;15.17%;9.24%;3.53%;1.22%;0.18%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;260747;0;6279999;0;484171;484171;99.65%
