3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;572094;19069;38137;30001;0;32173;16.602133;178.131591;0;65735;401.009474;1381.107124;1.000000%=37;5.000000%=63;10.000000%=83;20.000000%=86;30.000000%=122;40.000000%=209;50.000000%=218;60.000000%=232;70.000000%=301;80.000000%=382;90.000000%=518;95.000000%=782;99.000000%=4882;99.500000%=8224;99.900000%=19005;99.950000%=28966;99.990000%=42729;0%=0;0%=0;0%=0;8;65766;417.976520;1394.472401;13962;27098;50.271532%;19056.932203;2472.151338;6.006667%;32.670000%;708435;0;64;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.0%;0.00%;0.01%;0.01%;0.04%;2.87%;26.25%;35.83%;24.26%;5.46%;1.40%;1.65%;1.03%;0.84%;0.27%;0.09%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;2610216;0;9477;0;365652;365652;76.94%
3;fio-3.28;fio_test;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;565198;18839;37678;30001;0;23405;16.485606;161.754705;0;77465;406.165891;1411.757960;1.000000%=37;5.000000%=63;10.000000%=83;20.000000%=86;30.000000%=144;40.000000%=211;50.000000%=218;60.000000%=234;70.000000%=309;80.000000%=387;90.000000%=522;95.000000%=782;99.000000%=5013;99.500000%=8454;99.900000%=20316;99.950000%=28180;99.990000%=46399;0%=0;0%=0;0%=0;6;77467;423.069620;1424.148959;13607;23035;49.626080%;18812.254237;2203.946535;5.846667%;33.296667%;687053;0;66;0.0%;0.0%;0.0%;0.0%;100.0%;0.0%;0.0%;0.01%;0.00%;0.01%;0.04%;2.80%;25.58%;36.03%;24.72%;5.52%;1.40%;1.66%;1.00%;0.86%;0.28%;0.10%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;CSL;0;2610216;0;9477;0;365652;365652;76.94%
